CODMES_PLANIFICACION,FECDIA_TARGET,LLAMADAS_INGRESADAS_TARGET,CODMES_DATA_VARIABLES,LINEA,TRX_AGENTE,TRX_BCA_INTERNET,TRX_BCA_MOVIL,TRX_BCA_TELEFONO,TRX_CAJERO_AUTOMATICO,TRX_CAJERO_OTRAS_REDES,TRX_POS,TRX_APP_NEGOCIO,TRX_VENTANILLA,CLI_NORMAL_TOTAL_ODS,CLI_EXCL_TOTAL_ODS,CLI_SUPEREXCL_TOTAL_ODS,CLI_PEQYME_TOTAL_ODS,CLI_NO_BANCO_TOTAL_ODS,MAX_INGRESADAS_D_U1,MAX_INGRESADAS_D_U3,MAX_INGRESADAS_D_U6,MAX_INGRESADAS_U1,MAX_INGRESADAS_U3,MAX_INGRESADAS_U6,MIN_INGRESADAS_D_U1,MIN_INGRESADAS_D_U3,MIN_INGRESADAS_D_U6,MIN_INGRESADAS_U1,MIN_INGRESADAS_U3,MIN_INGRESADAS_U6,PROM_INGRESADAS_D_U1,PROM_INGRESADAS_D_U3,PROM_INGRESADAS_D_U6,PROM_INGRESADAS_U1,PROM_INGRESADAS_U3,PROM_INGRESADAS_U6,DIA_SEMANA_NUM,DIA_SEMANA_DES,TIPOLOGIA,CANT_DIAS_DESP_FACT_MEX_22,CANT_DIAS_DESP_FACT_ISA_10,CANT_DIAS_DESP_FACT_ISA_25,DIA_FACT_MEX_22,DIA_FACT_ISA_10,DIA_FACT_ISA_25
201912,20200316,46584,201910,PREGUNTAS FRECUENTES,31997390,21252831,131411861,4475822,24390914,287465,27679274,12517094,7598798,9721653,373013,46022,831335,11028780,45016,45016,45016,45016,45016,45216,25641,25641,8878,5048,5048,5048,32976,32734,32261,24205,24934,25290,1,Lun,PICO,24,6,21,0,0,0
202003,20200604,51367,202001,PREGUNTAS FRECUENTES,22625651,25316943,151028645,4961667,9979372,150797,14729616,9635624,3103533,9937486,373729,46113,838458,10970685,32399,32399,32399,46584,46584,46584,24849,8751,8751,8267,4246,4246,30366,25621,26323,29555,25717,25324,4,Jue,NORMAL,14,26,11,0,0,0
202011,20210201,40139,202009,PREGUNTAS FRECUENTES,35336229,21607684,213019606,5213560,17861039,215652,33231462,13208795,5385680,10807893,372659,46233,907711,11068659,46040,46040,52157,46040,49175,55548,33958,33958,33204,47,47,47,40231,39334,41210,29421,29853,31862,1,Lun,PICO,11,23,7,0,0,0
201707,20171019,18513,201705,PREGUNTAS FRECUENTES,18962956,17639908,27046262,4217649,21606778,204429,14140625,10683078,8661919,7221429,372910,35205,702648,10226720,16373,24665,24665,22635,28136,30178,13843,9998,8579,2906,1956,1956,15308,15814,16861,13827,14814,15888,4,Jue,NORMAL,28,9,25,0,0,0
201709,20171222,19255,201707,PREGUNTAS FRECUENTES,19576997,17682032,33591440,4650930,20720228,207324,14814819,11229417,8730602,7379170,372774,35624,710605,11258323,23669,23669,23669,23669,23669,30178,17702,8506,5595,6978,2906,1956,19675,16664,16457,16595,14901,15390,5,Vie,NORMAL,0,13,28,1,0,0
201801,20180418,18944,201711,PREGUNTAS FRECUENTES,21579067,21654629,41671586,4982751,25585460,218248,16883602,11026213,8544474,7650227,381405,36774,723083,11248888,22952,25022,27181,25770,31150,52376,15497,10979,10844,3593,3561,3561,19279,19172,18616,16074,17129,17070,3,Mie,NORMAL,28,8,25,0,0,0
201711,20180205,23269,201709,PREGUNTAS FRECUENTES,19892305,16989704,35782118,4729482,23005504,218324,15838015,11757880,8626043,7509030,381136,36446,713877,11257072,23439,52376,52376,26234,52376,52376,21128,16985,11548,6684,3825,1956,21984,23862,20680,17483,18079,16178,1,Lun,NORMAL,15,27,12,0,0,0
201806,20180925,21374,201804,PREGUNTAS FRECUENTES,24594693,17339765,48714205,4829997,22771520,223288,18390153,11958279,8486633,8021856,404929,39734,743574,11212992,30270,33945,33945,30270,37631,37631,19500,160,160,6279,160,160,23534,21248,20498,19458,18956,17857,2,Mar,NORMAL,3,16,0,0,0,1
201903,20190629,18304,201901,PREGUNTAS FRECUENTES,29072524,16016240,89285707,5383001,26681594,253261,24589082,13368536,8609430,8850426,416249,45354,783629,11133621,26367,26367,26750,37670,37670,37670,15226,15108,14990,7253,4331,0,19467,18123,18437,20085,19580,19992,6,Sab,FERIADO,7,20,4,0,0,0
201906,20190909,26566,201904,PREGUNTAS FRECUENTES,29594440,15762880,98246181,4749534,26300017,258366,26380835,13171616,7983174,9139838,390202,45718,797748,11102907,38873,38873,38873,38873,38873,38873,25046,24235,19700,7274,6019,4331,29480,29007,26536,21757,21603,20597,1,Lun,NORMAL,19,32,16,0,0,0
201910,20200114,25173,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,38026,45216,45216,38026,45216,45216,14517,14517,14517,8195,8060,6935,28365,30153,29251,24479,25498,24318,2,Mar,NORMAL,24,4,21,0,0,0
202001,20200404,24526,201911,PREGUNTAS FRECUENTES,26070493,18505054,127451253,4991536,17702507,231403,20381756,10694171,5442165,9766305,373015,46091,835311,11032393,25865,27245,31315,37284,45016,45216,18257,14900,14900,4246,4246,4246,21476,21726,22113,22552,24285,24891,6,Sab,NORMAL,14,26,11,0,0,0
202007,20201002,41060,202005,PREGUNTAS FRECUENTES,32615672,24685309,200631965,3902954,14247866,186105,25023972,11909075,4691790,10314135,372852,46270,866798,11006459,39727,47829,47829,46242,55548,55548,32705,28373,9036,8484,3347,3347,37169,37673,33110,32458,33116,30112,5,Vie,COSTADO,11,23,7,0,0,0
202010,20210130,28965,202008,PREGUNTAS FRECUENTES,38927275,25436166,242610485,5844746,19864084,274973,37050874,15224357,5606085,10691461,375682,46366,901104,11079282,28646,31662,43882,44489,49175,55548,21140,20730,18459,4937,4937,3347,24775,24754,26179,29030,30831,31973,6,Sab,PICO,8,21,5,0,0,0
202011,20210209,30977,202009,PREGUNTAS FRECUENTES,35336229,21607684,213019606,5213560,17861039,215652,33231462,13208795,5385680,10807893,372659,46233,907711,11068659,40524,49175,55548,46040,49175,55548,31505,30383,15679,47,47,47,36550,35797,38398,29421,29853,31862,2,Mar,NORMAL,19,32,16,0,0,0
202011,20210212,27992,202009,PREGUNTAS FRECUENTES,35336229,21607684,213019606,5213560,17861039,215652,33231462,13208795,5385680,10807893,372659,46233,907711,11068659,34945,44944,45093,46040,49175,55548,30522,28475,28475,47,47,47,33020,33647,35752,29421,29853,31862,5,Vie,NORMAL,22,2,19,0,0,0
202104,20210709,36103,202102,PREGUNTAS FRECUENTES,35997313,23947585,226413957,4083574,16772313,222938,37297281,13167227,5199012,11280358,391579,46205,943029,11162939,31513,33555,38035,42615,47742,47742,11843,11843,3138,3224,1093,47,24924,27479,28535,23717,,28088,5,Vie,NORMAL,18,30,15,0,1,0
202105,20210813,41616,202103,PREGUNTAS FRECUENTES,38769826,28276894,239503185,4469183,19578786,283172,44117885,15856265,5497118,11365919,391451,46232,946860,11168596,45075,45075,45075,48273,48273,48273,30081,11843,3138,4741,1093,1093,35789,29409,28961,31636,,28473,5,Vie,NORMAL,23,3,20,0,0,0
201708,20171113,21128,201706,PREGUNTAS FRECUENTES,20013203,18525878,31795880,4676608,22462921,212273,15107971,10862897,8808583,7273233,372784,35469,706300,11299317,18626,22635,30178,20288,24665,30178,15899,11548,8375,5129,1956,1956,17597,17498,19187,14334,14297,15544,1,Lun,NORMAL,23,3,20,0,0,0
201807,20181003,26063,201805,PREGUNTAS FRECUENTES,24670267,17547908,53707337,4920382,23561112,216498,17593675,11327287,8174754,8123328,404993,39892,746813,11184207,26421,37631,37631,33618,37631,37631,19990,16857,15627,6277,160,160,23487,22429,20946,20592,19939,18631,3,Mie,NORMAL,12,24,8,0,0,0
201901,20190416,26248,201811,PREGUNTAS FRECUENTES,27710030,15588233,82088688,5679056,27272597,228776,23701947,12378676,8378518,8671602,404991,45017,773389,11162806,28593,31714,31714,32757,37125,37125,4331,4237,0,4331,4237,0,18017,20281,20875,19364,20569,19837,2,Mar,COSTADO,26,6,23,0,0,0
201902,20190510,20552,201812,PREGUNTAS FRECUENTES,27353626,13247617,78946632,4780061,25296041,221998,23000336,12082153,8197638,8745664,412923,45252,777890,11158320,26509,26509,29615,30789,37125,37125,18298,18298,18298,7540,4237,0,21300,21779,22759,19261,19810,19929,5,Vie,NORMAL,19,0,16,0,1,0
201905,20190808,27244,201903,PREGUNTAS FRECUENTES,31397448,14698664,100703425,5673544,26916515,292812,26699689,13956227,8469653,9043973,390006,45511,791135,11115779,33709,33709,33709,33709,37670,37670,19845,12205,12205,6935,6019,4237,25953,21599,21729,22697,21042,20432,4,Jue,NORMAL,18,30,15,0,0,0
201906,20190905,35558,201904,PREGUNTAS FRECUENTES,29594440,15762880,98246181,4749534,26300017,258366,26380835,13171616,7983174,9139838,390202,45718,797748,11102907,28099,33709,33709,38873,38873,38873,21831,12205,12205,7274,6019,4331,24163,23045,22161,21757,21603,20597,4,Jue,NORMAL,15,27,12,0,0,0
202008,20201116,42925,202006,PREGUNTAS FRECUENTES,36320523,25292269,208994128,4904237,16802768,218015,28572522,13047454,5225646,10434334,372966,46359,878186,11008988,45801,52157,52157,45943,55548,55548,38751,33204,29928,5494,4383,3347,42840,42953,40241,32336,33849,31293,1,Lun,PICO,26,6,23,0,0,0
202107,20211016,26023,202105,PREGUNTAS FRECUENTES,38208438,22016229,231341747,3145736,18101454,295121,44252799,14310581,5471112,11590924,390839,46410,957687,11161890,48195,48195,48195,53594,53594,53594,27229,17359,17359,10851,4741,1093,33517,28537,25440,34117,32087,29030,6,Sab,COSTADO,25,6,22,0,0,0
202108,20211101,15854,202106,PREGUNTAS FRECUENTES,40031318,22614634,232032657,3952760,19086504,320371,49135104,14050721,5237213,11754475,390853,46488,961483,11232845,57793,57793,57793,57793,57793,57793,18743,18743,18743,42,42,42,41766,41619,39035,33707,32712,30069,1,Lun,FERIADO,11,23,7,0,0,0
201802,20180510,19940,201712,PREGUNTAS FRECUENTES,20511422,19673961,42398553,5067666,24675894,209105,17087701,10951420,8421885,7709360,386167,36873,726669,11256419,21866,23018,26234,25977,31150,52376,16518,15429,13796,4847,3561,3561,19058,,19029,16932,16950,17517,4,Jue,NORMAL,19,0,16,0,1,0
201806,20180921,19221,201804,PREGUNTAS FRECUENTES,24594693,17339765,48714205,4829997,22771520,223288,18390153,11958279,8486633,8021856,404929,39734,743574,11212992,24914,24914,24914,30270,37631,37631,13322,13322,6973,6279,160,160,19984,20064,19062,19458,18956,,5,Vie,NORMAL,32,12,28,1,0,0
201812,20190319,23050,201810,PREGUNTAS FRECUENTES,24654230,13900686,66148467,4897474,23587413,214995,20711900,11202992,7770839,8573327,404858,44848,768137,11155381,31714,31714,33003,37125,37125,37125,4237,0,0,4237,0,0,20606,21173,22506,20750,20394,20044,2,Mar,NORMAL,26,9,23,0,0,0
201902,20190508,24567,201812,PREGUNTAS FRECUENTES,27353626,13247617,78946632,4780061,25296041,221998,23000336,12082153,8197638,8745664,412923,45252,777890,11158320,22532,32757,32757,30789,37125,37125,18209,18209,6972,7540,4237,0,20310,23015,22606,19261,19810,19929,3,Mie,NORMAL,17,29,14,0,0,0
201902,20190528,26662,201812,PREGUNTAS FRECUENTES,27353626,13247617,78946632,4780061,25296041,221998,23000336,12082153,8197638,8745664,412923,45252,777890,11158320,24595,31714,31714,30789,37125,37125,19503,4237,0,7540,4237,0,22184,20096,21089,19261,19810,19929,2,Mar,NORMAL,6,19,3,0,0,0
201911,20200207,25718,201909,PREGUNTAS FRECUENTES,32129071,21149238,131585463,4799418,24812687,287797,27742631,13407752,8062726,9641578,372957,45941,825624,11031132,34993,34993,35792,44997,45216,45216,13779,13779,13779,10021,8060,7274,26058,25810,26203,26158,25253,24894,5,Vie,NORMAL,17,29,14,0,0,0
201912,20200303,37072,201910,PREGUNTAS FRECUENTES,31997390,21252831,131411861,4475822,24390914,287465,27679274,12517094,7598798,9721653,373013,46022,831335,11028780,35996,40248,45216,45016,45016,45216,17437,14517,14517,5048,5048,5048,26575,29092,30354,24205,24934,25290,2,Mar,COSTADO,11,23,7,0,0,0
201912,20200306,26469,201910,PREGUNTAS FRECUENTES,31997390,21252831,131411861,4475822,24390914,287465,27679274,12517094,7598798,9721653,373013,46022,831335,11028780,29481,34993,35792,45016,45016,45216,24976,13779,13779,5048,5048,5048,27454,26324,26742,24205,24934,25290,5,Vie,NORMAL,14,26,11,0,0,0
202005,20200822,22283,202003,PREGUNTAS FRECUENTES,32954528,29827421,213143503,5300888,15386245,205735,24165692,13382570,4134045,10146299,374361,46144,848741,10963836,43882,43882,43882,47829,47829,47829,18459,18459,17634,3347,3347,3347,27288,26814,24626,30161,28737,26329,6,Sab,NORMAL,0,13,29,0,0,0
202006,20200923,28912,202004,PREGUNTAS FRECUENTES,33740715,26609809,209363260,4386032,14487279,202826,25155820,11239621,4051101,10246677,372946,46209,858411,10970762,49721,49721,49721,55548,55548,55548,36354,26639,4246,4383,3347,3347,40925,35195,31055,36850,31133,28425,3,Mie,NORMAL,1,14,30,0,0,0
202007,20201026,35089,202005,PREGUNTAS FRECUENTES,,,200631965,3902954,14247866,186105,25023972,11909075,4691790,10314135,372852,46270,866798,11006459,44171,52157,52157,46242,55548,55548,39668,33204,27003,8484,3347,3347,40831,41803,38632,32458,33116,30112,1,Lun,NORMAL,4,17,1,0,0,0
202012,20210306,22418,202010,PREGUNTAS FRECUENTES,32110250,20081004,200196957,3714111,13846029,174471,26810840,12101639,4535405,10986069,372159,46123,920737,10991341,30259,30371,31662,44381,46040,49175,27199,21140,20730,3138,47,47,28456,26376,25687,31187,29884,30935,6,Sab,NORMAL,13,25,9,0,0,0
202105,20210827,31450,202103,PREGUNTAS FRECUENTES,38769826,28276894,239503185,4469183,19578786,283172,44117885,15856265,5497118,11365919,391451,46232,946860,11168596,45075,45075,45075,48273,48273,48273,30081,11843,3138,4741,1093,1093,35789,29409,28961,31636,27713,28473,5,Vie,NORMAL,5,18,2,0,0,0
202106,20210910,25028,202104,PREGUNTAS FRECUENTES,38933731,22403207,237205820,3535091,18840978,302627,45057642,14391091,5297676,11458563,391205,46329,952640,11176270,35547,45075,45075,47708,48273,48273,24523,11843,7072,4961,3224,1093,31768,30373,29536,30590,28680,28359,5,Vie,NORMAL,20,0,17,0,1,0
202107,20211029,31501,202105,PREGUNTAS FRECUENTES,38208438,22016229,231341747,3145736,18101454,295121,44252799,14310581,5471112,11590924,390839,46410,957687,11161890,46949,46949,46949,53594,53594,53594,36103,24523,11843,10851,4741,1093,41405,36321,31723,34117,32087,29030,5,Vie,NORMAL,7,20,4,0,0,0
202109,20211211,17019,202107,PREGUNTAS FRECUENTES,39576230,28276894,239503185,3563876,18727119,298444,49819879,15024724,5555723,11755570,394459,46599,971550,11365933,27665,48195,48195,53274,57793,57793,18715,18715,17359,65,42,42,21390,28261,26087,27135,31447,29992,6,Sab,NORMAL,20,1,17,0,0,0
201710,20180122,17889,201708,PREGUNTAS FRECUENTES,21468232,18752584,39790301,6083251,26226573,274089,17692483,11757880,8856169,7434840,372670,35784,715130,11258146,52376,52376,52376,52376,52376,52376,20537,15899,8375,3825,3825,1956,29358,22512,19795,20092,17012,15913,1,Lun,NORMAL,0,13,29,1,0,0
201711,20180221,17379,201709,PREGUNTAS FRECUENTES,19892305,16989704,35782118,4729482,23005504,218324,15838015,11757880,8626043,7509030,381136,36446,713877,11257072,25022,27181,27181,26234,52376,52376,10979,10979,10844,6684,3825,1956,18921,19395,17624,17483,18079,16178,3,Mie,NORMAL,32,12,28,0,0,0
201811,20190220,20147,201809,PREGUNTAS FRECUENTES,25762480,14920556,67629067,,26018046,224517,21193583,12073129,8536788,8488926,404674,44715,762868,11132550,30429,30429,30429,32369,36394,36394,20538,6972,6972,7793,0,0,25104,22196,22430,21626,20048,19828,3,Mie,NORMAL,30,11,27,0,0,0
201812,20190315,22071,201810,PREGUNTAS FRECUENTES,24654230,13900686,66148467,4897474,23587413,214995,20711900,11202992,7770839,8573327,404858,44848,768137,11155381,25956,29615,30210,37125,37125,37125,18736,18736,15962,4237,0,0,22421,23883,22660,20750,20394,20044,5,Vie,PICO,22,5,19,0,0,0
201904,20190726,32467,201902,PREGUNTAS FRECUENTES,28662377,14962854,87114481,4609903,25780818,228069,24099294,11672087,7582095,8950986,392847,45333,788880,11125003,22730,37670,37670,34108,37670,37670,6019,6019,6019,6019,6019,4237,18296,21628,22857,20319,19905,20242,5,Vie,NORMAL,4,17,1,0,0,0
201906,20190913,25037,201904,PREGUNTAS FRECUENTES,29594440,15762880,98246181,4749534,26300017,258366,26380835,13171616,7983174,9139838,390202,45718,797748,11102907,28529,30682,37670,38873,38873,38873,21684,6019,6019,7274,6019,4331,23948,22525,22587,21757,21603,20597,5,Vie,NORMAL,23,3,20,0,0,0
201910,20200117,25232,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,29005,35792,35792,38026,45216,45216,22325,19283,19248,8195,8060,6935,25525,26650,25955,24479,25498,24318,5,Vie,NORMAL,27,7,24,0,0,0
201910,20200118,18257,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,23122,31315,31315,38026,45216,45216,16797,16797,14854,8195,8060,6935,19639,22501,20743,24479,25498,24318,6,Sab,NORMAL,28,8,25,0,0,0
202006,20200907,45069,202004,PREGUNTAS FRECUENTES,33740715,,209363260,,14487279,202826,25155820,11239621,4051101,10246677,372946,46209,858411,10970762,52157,52157,52157,55548,55548,55548,33204,31186,27003,4383,3347,3347,44762,39651,36955,36850,31133,28425,1,Lun,NORMAL,17,29,14,0,0,0
202008,20201123,37333,202006,PREGUNTAS FRECUENTES,36320523,25292269,208994128,4904237,16802768,218015,28572522,13047454,5225646,10434334,372966,46359,878186,11008988,45801,52157,52157,45943,55548,55548,38751,33204,29928,5494,4383,3347,42840,42953,40241,32336,33849,31293,1,Lun,NORMAL,1,14,30,0,0,0
202102,20210522,22433,202012,PREGUNTAS FRECUENTES,34233414,21550565,221041008,3430988,15259420,209935,33122488,12603714,4939701,11077526,391246,46116,930256,11167196,28721,32154,32154,40139,44799,49175,19026,19026,19026,3698,3138,47,23014,26526,25638,26416,29250,29553,6,Sab,NORMAL,0,13,28,0,0,0
202102,20210526,31017,202012,PREGUNTAS FRECUENTES,34233414,21550565,221041008,3430988,15259420,209935,33122488,12603714,4939701,11077526,391246,46116,930256,11167196,35971,42153,46774,40139,44799,49175,26038,26038,26038,3698,3138,47,30590,35063,35140,26416,29250,29553,3,Mie,NORMAL,4,17,1,0,0,0
202105,20210816,57793,202103,PREGUNTAS FRECUENTES,38769826,28276894,239503185,4469183,19578786,283172,44117885,15856265,5497118,11365919,391451,46232,946860,11168596,47745,47745,47745,48273,48273,48273,33667,28248,28248,4741,1093,1093,41626,36820,37473,31636,27713,28473,1,Lun,PICO,26,6,23,0,0,0
202106,20210930,30370,202104,PREGUNTAS FRECUENTES,38933731,22403207,237205820,3535091,18840978,302627,45057642,14391091,5297676,11458563,391205,46329,952640,11176270,39178,40157,40157,47708,48273,48273,25767,20315,20315,4961,3224,1093,33876,31467,31487,30590,28680,28359,4,Jue,PICO,8,21,5,0,0,0
202108,20211129,35230,202106,PREGUNTAS FRECUENTES,40031318,22614634,232032657,3952760,19086504,320371,49135104,14050721,5237213,11754475,390853,46488,961483,11232845,57793,57793,57793,57793,57793,57793,18743,18743,18743,42,42,42,41766,41619,39035,33707,32712,30069,1,Lun,NORMAL,7,20,4,0,0,0
201707,20171007,17206,201705,PREGUNTAS FRECUENTES,18962956,17639908,27046262,4217649,21606778,204429,14140625,10683078,8661919,7221429,372910,35205,702648,10226720,18564,18564,23198,22635,28136,30178,6698,6698,6698,2906,1956,1956,12914,12996,13700,13827,14814,15888,6,Sab,NORMAL,16,28,13,0,0,0
201810,20190117,21578,201808,PREGUNTAS FRECUENTES,28057595,19415543,73532752,6079941,29068673,283652,23232061,12810714,8486615,8393487,408753,40444,758542,11134239,22287,24401,26973,36394,36394,37631,18597,12494,12494,0,0,0,20719,19590,20987,18845,19105,19522,4,Jue,NORMAL,27,7,24,0,0,0
201811,20190209,16182,201809,PREGUNTAS FRECUENTES,25762480,14920556,67629067,5008295,26018046,224517,21193583,12073129,8536788,8488926,404674,44715,762868,11132550,20010,24086,25176,32369,36394,36394,16249,14824,10100,7793,0,0,17916,17942,17420,21626,20048,19828,6,Sab,NORMAL,19,32,16,0,0,0
201904,20190708,29490,201902,PREGUNTAS FRECUENTES,28662377,14962854,87114481,4609903,25780818,228069,24099294,11672087,7582095,8950986,392847,45333,788880,11125003,34108,34108,37125,34108,37670,37670,24235,21368,15238,6019,6019,4237,28065,25916,25451,20319,19905,20242,1,Lun,NORMAL,17,29,14,0,0,0
201905,20190821,26919,201903,PREGUNTAS FRECUENTES,31397448,14698664,100703425,5673544,26916515,292812,26699689,13956227,8469653,9043973,390006,45511,791135,11115779,29737,30684,32757,33709,37670,37670,14019,14019,14019,6935,6019,4237,22942,22291,22653,22697,21042,20432,3,Mie,NORMAL,32,12,28,0,0,0
201906,20190924,24942,201904,PREGUNTAS FRECUENTES,29594440,15762880,98246181,4749534,26300017,258366,26380835,13171616,7983174,9139838,390202,45718,797748,11102907,31178,33159,33159,38873,38873,38873,22489,21404,4331,7274,6019,4331,25229,26194,23417,21757,21603,20597,2,Mar,NORMAL,2,15,32,0,0,0
201910,20200104,25865,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,23122,31315,31315,38026,45216,45216,16797,16797,14854,8195,8060,6935,19639,22501,20743,24479,25498,24318,6,Sab,NORMAL,14,26,11,0,0,0
201910,20200129,23536,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,33394,39761,39761,38026,45216,45216,24065,23938,14019,8195,8060,6935,29495,28888,27291,24479,25498,24318,3,Mie,NORMAL,7,20,4,0,0,0
202009,20201231,29879,202007,PREGUNTAS FRECUENTES,34795510,24152338,211006951,4421745,16881914,217955,30230609,13335406,5340549,10573422,375555,46404,888791,11093658,44385,44385,51367,49175,49175,55548,28013,28013,12877,5002,5002,3347,35619,37097,36001,31135,31986,31562,4,Jue,PICO,9,22,6,0,0,0
202108,20211126,27668,202106,PREGUNTAS FRECUENTES,40031318,22614634,232032657,3952760,19086504,320371,49135104,14050721,5237213,11754475,390853,46488,961483,11232845,41616,46949,46949,57793,57793,57793,31450,24523,11843,42,42,42,36330,36517,32667,33707,32712,30069,5,Vie,NORMAL,4,17,1,0,0,0
201707,20171013,25913,201705,PREGUNTAS FRECUENTES,18962956,17639908,27046262,4217649,21606778,204429,14140625,10683078,8661919,7221429,372910,35205,702648,10226720,15878,20724,24043,22635,28136,30178,8506,8506,5595,2906,1956,1956,13768,16122,16473,13827,14814,15888,5,Vie,NORMAL,22,3,19,0,0,0
201709,20171215,22196,201707,PREGUNTAS FRECUENTES,19576997,17682032,33591440,4650930,20720228,207324,14814819,11229417,8730602,7379170,372774,35624,710605,11258323,23669,23669,23669,23669,23669,30178,17702,8506,5595,6978,2906,1956,19675,16664,16457,16595,14901,15390,5,Vie,PICO,24,5,21,0,0,0
